filename,model,split,label,tcg,set,source,license_note,date_added,notes,detection_split
crd_4baaef6e190c46e4b03966728f10034a.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_4baaef6e190c46e4b03966728f10034a,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Pacha,eval
crd_4dcd2225913d4c7b8ff2527a2b1b3fb7.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_4dcd2225913d4c7b8ff2527a2b1b3fb7,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Cinderella,train
crd_51455b45e452420caabc777bd7bd1ee5.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_51455b45e452420caabc777bd7bd1ee5,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Darkwing's Gas Device,eval
crd_568855977d47447e9b2977c859dc31c7.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_568855977d47447e9b2977c859dc31c7,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Spaghetti Dinner,train
crd_5898c1f57f914c70880a9a3fee5a4962.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_5898c1f57f914c70880a9a3fee5a4962,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Felicia,train
crd_5a1091c1a03c43d4854b66426d49aa10.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_5a1091c1a03c43d4854b66426d49aa10,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,LeFou,train
crd_6351c1cb10e841e09ce43d107309796b.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_6351c1cb10e841e09ce43d107309796b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Pete,index
crd_68c2d4e87fa84e0bb650d5e2b9c0737b.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_68c2d4e87fa84e0bb650d5e2b9c0737b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Merlin,train
crd_6e3ec107e64e498ca64d1a4de4e6abb9.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_6e3ec107e64e498ca64d1a4de4e6abb9,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Winterspell,index
crd_716a89f3b6cf4f57b66888fd4166d1df.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_716a89f3b6cf4f57b66888fd4166d1df,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,The Boss is on a Roll,train
crd_72bf539d1293473cb7d5d53231862bcb.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_72bf539d1293473cb7d5d53231862bcb,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Lilo,train
crd_77e63110b6c6421a872ea5ef6f2aeca2.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_77e63110b6c6421a872ea5ef6f2aeca2,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Randall Boggs,train
crd_7c8f8f0af4fb4d6087a414c04c0fca4c.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_7c8f8f0af4fb4d6087a414c04c0fca4c,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Mama Odie,index
crd_8197b190acad44c7a28b50a83fb573f1.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_8197b190acad44c7a28b50a83fb573f1,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Kida,eval
crd_834655aa7bc54dd0b1bdf69ce343359d.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_834655aa7bc54dd0b1bdf69ce343359d,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Honest John,train
crd_894f1b97871342e29b414e927dcd1140.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_894f1b97871342e29b414e927dcd1140,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,"Fix-It Felix, Jr.",train
crd_936d98ea79ba4a54bd3ef0a166ce6875.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_936d98ea79ba4a54bd3ef0a166ce6875,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Pluto,index
crd_99ced91e0cc94c6cb0be7bf655372dfd.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_99ced91e0cc94c6cb0be7bf655372dfd,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Tinker Bell,train
crd_a337559c9b1a44f6bc982ffe62f56fcb.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_a337559c9b1a44f6bc982ffe62f56fcb,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Lilo,train
crd_a7a780b01376481388b871a1b533de08.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_a7a780b01376481388b871a1b533de08,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Timon,train
crd_a9d9c4039f5445c582413664824aad1d.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_a9d9c4039f5445c582413664824aad1d,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Restoring the Heart,train
crd_aa7db27471b142cfa97cd5ca3409669d.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_aa7db27471b142cfa97cd5ca3409669d,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,The Glass Slipper,train
crd_ad676278d4e74481af58729c5c986b7b.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_ad676278d4e74481af58729c5c986b7b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Zazu,eval
crd_ae4635bbf7ef4b4fb6a30c61f633fa0d.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_ae4635bbf7ef4b4fb6a30c61f633fa0d,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Royal Tantrum,train
crd_b776bea5bc784d669be7db1efd244ef3.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_b776bea5bc784d669be7db1efd244ef3,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Darkwing Duck,train
crd_b9c345526a994ae88d5832aac9f083b9.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_b9c345526a994ae88d5832aac9f083b9,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Card Soldier's Spear,index
crd_bf86b60333c941008da0bf213d54829b.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_bf86b60333c941008da0bf213d54829b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Ludwig von Drake,index
crd_c189dd421b024c29b83e86aea8bbc347.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_c189dd421b024c29b83e86aea8bbc347,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Donald Duck,index
crd_c3586bda90744abf8eb5c15db3b0b766.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_c3586bda90744abf8eb5c15db3b0b766,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Minnie Mouse,index
crd_c53a704a909445f5b2837b51f29faa47.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_c53a704a909445f5b2837b51f29faa47,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Gazelle,index
crd_c6e74eb559f2406fbea088388759a259.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_c6e74eb559f2406fbea088388759a259,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Merryweather,train
crd_c961ff4c701b45da8cc477d7a5192b6e.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_c961ff4c701b45da8cc477d7a5192b6e,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Hidden Inkcaster,index
crd_cb99ab75225f41d49a1a33be32c8a170.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_cb99ab75225f41d49a1a33be32c8a170,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Bagheera,train
crd_ce082b2459af4c0a94a900a468bd9096.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_ce082b2459af4c0a94a900a468bd9096,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Angel,train
crd_d2d94d7cffe349d9a618f8bdb6695f29.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_d2d94d7cffe349d9a618f8bdb6695f29,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,I2I,train
crd_d2e66bee41214f2f9b1e38f4e1ccdbc3.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_d2e66bee41214f2f9b1e38f4e1ccdbc3,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Pleakley,train
crd_eb91a973f3ff4394a919aab77d9c71b9.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_eb91a973f3ff4394a919aab77d9c71b9,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Develop Your Brain,train
crd_ed931c16cb0142469bd6f7571576d61a.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_ed931c16cb0142469bd6f7571576d61a,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Training Grounds,train
crd_ee377c93c09341fe808b8582cbded0f2.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_ee377c93c09341fe808b8582cbded0f2,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Circle of Life,eval
crd_f2d99b79354c466ebcaaeadcba69678e.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_f2d99b79354c466ebcaaeadcba69678e,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Kaa,train
crd_f41934191f364d68bc66e64860cc0c92.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_f41934191f364d68bc66e64860cc0c92,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Wreck-It Ralph,train
crd_f8c2be32fbd44519b24aba773718210a.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_f8c2be32fbd44519b24aba773718210a,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Cruella De Vil,train
crd_fb78447abbd740c3a3509fa91e338b4f.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_fb78447abbd740c3a3509fa91e338b4f,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Jafar,train
crd_fc677f7c6b3b4781b5772602b566a1df.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_fc677f7c6b3b4781b5772602b566a1df,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Isabela Madrigal,train
crd_ffccea571e7e4efb9b5258ecc03e847b.avif,tcg_identifier,test,lorcana,lorcana,,lorcast.com:crd_ffccea571e7e4efb9b5258ecc03e847b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Peter Pan,train
crd_0140dc8d8b8444878839e0c94f358497.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0140dc8d8b8444878839e0c94f358497,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Maid Marian,train
crd_025d33fc4b0c45caabfa10a108e46acd.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_025d33fc4b0c45caabfa10a108e46acd,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Lead the Way,index
crd_0294484e638d4f389732639af2b5d5e8.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0294484e638d4f389732639af2b5d5e8,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Rose Lantern,train
crd_029d768f40084d1ca1f66a01a5e6981e.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_029d768f40084d1ca1f66a01a5e6981e,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Bullseye,train
crd_03e583258e944837bd3b9f4772c45f8c.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_03e583258e944837bd3b9f4772c45f8c,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Signed Contract,eval
crd_041e41c6ea3349e6a3734dd749f9543e.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_041e41c6ea3349e6a3734dd749f9543e,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Lena Sabrewing,eval
crd_07d0c6cc94bc4eee9c5f12d78bc8a84c.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_07d0c6cc94bc4eee9c5f12d78bc8a84c,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Map of Treasure Planet,train
crd_08cbc914c0634bae8d6932b81f7bcdcb.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_08cbc914c0634bae8d6932b81f7bcdcb,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,John Silver,train
crd_096f0a6be34a4134aaa682c768cceeec.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_096f0a6be34a4134aaa682c768cceeec,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Elsa,train
crd_0b0cf12160764765a874a7fdee924d25.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0b0cf12160764765a874a7fdee924d25,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Captain Hook,train
crd_0c0360dcefeb4a60bec287543d586f28.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0c0360dcefeb4a60bec287543d586f28,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Kashekim,train
crd_0c75f068ac98487f9544d1bce3858b39.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0c75f068ac98487f9544d1bce3858b39,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,The Underworld,eval
crd_0e199ab83f22428784550f317e16fefd.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0e199ab83f22428784550f317e16fefd,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Cobra Bubbles,index
crd_0e3b42aaf42e4bc9bdc7b2814a825893.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0e3b42aaf42e4bc9bdc7b2814a825893,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Young MacGuffin,train
crd_0e74340fa12045cb9bdb4824d72f2ad3.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0e74340fa12045cb9bdb4824d72f2ad3,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Dang Hu,train
crd_0fadff61937844e19a88aa608af3392c.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_0fadff61937844e19a88aa608af3392c,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Kuzco,index
crd_133b244940a04f5cb851d8f179fcd91a.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_133b244940a04f5cb851d8f179fcd91a,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,The Horned King,eval
crd_13f1e523e8454e648cda03bba3603643.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_13f1e523e8454e648cda03bba3603643,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Raya,train
crd_1416db548e594c8baff2fab420ae3c59.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_1416db548e594c8baff2fab420ae3c59,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Rapunzel,train
crd_1420be51e8504e689e1166dfb5bd2790.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_1420be51e8504e689e1166dfb5bd2790,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,So Much to Give,train
crd_1792f6aa4efe42ce93bd680da01f7016.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_1792f6aa4efe42ce93bd680da01f7016,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Woody,eval
crd_19e9e680d0d044d6a5fa0d39b5ab3206.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_19e9e680d0d044d6a5fa0d39b5ab3206,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Kida,index
crd_19f369d68227447d89e02d4f90af8219.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_19f369d68227447d89e02d4f90af8219,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Elsa,train
crd_1d6a3d2a881b42f0a7160c2617e19fea.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_1d6a3d2a881b42f0a7160c2617e19fea,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Under the Sea,index
crd_2124e542c7de4cadb69cb6e1887547ee.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2124e542c7de4cadb69cb6e1887547ee,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,The Queen,train
crd_25e476ae1e6545bc87787d0705f87364.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_25e476ae1e6545bc87787d0705f87364,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Candy Drift,train
crd_25ef24f3f0214af5b8f944d2b5555ba8.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_25ef24f3f0214af5b8f944d2b5555ba8,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Stitch,train
crd_27d46247102c480c8b2ce98be8bb15f5.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_27d46247102c480c8b2ce98be8bb15f5,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,The Frozen Vine,index
crd_2853060e0d9f479aaf19095e11706ae8.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2853060e0d9f479aaf19095e11706ae8,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,A Pirate's Life,train
crd_295ea334c82b494ca1954f544117bf8a.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_295ea334c82b494ca1954f544117bf8a,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Ichabod Crane,train
crd_2a13da4cb1ca43558f1781ec7613e1aa.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2a13da4cb1ca43558f1781ec7613e1aa,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Eeyore,eval
crd_2ba24a02308b4a9196bbe2cef9546e6b.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2ba24a02308b4a9196bbe2cef9546e6b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Merida,train
crd_2baa971c1cbf4f349f4d343cd97010d5.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2baa971c1cbf4f349f4d343cd97010d5,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Mickey Mouse,train
crd_2dcbea7036c54b9688bba4a478e03294.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2dcbea7036c54b9688bba4a478e03294,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Elsa,eval
crd_2de38611ab924e2da249c2ceeb1eb89d.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2de38611ab924e2da249c2ceeb1eb89d,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Alice,train
crd_2f01947ccb4d4bae8b2cda6308a77323.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2f01947ccb4d4bae8b2cda6308a77323,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Queen of Hearts,index
crd_2f052175c77d4035b1e261bf1675aee8.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_2f052175c77d4035b1e261bf1675aee8,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Owl Island,train
crd_3088ee50256240d0b22c045f593df9a8.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3088ee50256240d0b22c045f593df9a8,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Goofy,train
crd_309a0e71b66c4ba492590374f92d9598.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_309a0e71b66c4ba492590374f92d9598,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Elsa,train
crd_33319f66def14264811a95e658040bb9.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_33319f66def14264811a95e658040bb9,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Sven,train
crd_3459a012234b4a23b83deebefa450d7b.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3459a012234b4a23b83deebefa450d7b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Cruella De Vil,train
crd_35c7f5fe2959472a8f4abc38de41a8af.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_35c7f5fe2959472a8f4abc38de41a8af,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Young Macintosh,train
crd_3675f8f0ce8e461e8bd1e3f89a63d590.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3675f8f0ce8e461e8bd1e3f89a63d590,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Cauldron Born,train
crd_39abc3bfefc14489beca55a40a48153c.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_39abc3bfefc14489beca55a40a48153c,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Darkwing Duck,eval
crd_39ccc87a07884c2789a33b03738f2bb3.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_39ccc87a07884c2789a33b03738f2bb3,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Piglet,train
crd_3a743f412ff34cd38bd9896f146950f4.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3a743f412ff34cd38bd9896f146950f4,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Li Shang,train
crd_3ac122b5a08e42ac986aa536da6c1000.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3ac122b5a08e42ac986aa536da6c1000,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Tinker Bell,train
crd_3ae06939a98a4e41a6c37b577aedd462.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3ae06939a98a4e41a6c37b577aedd462,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Khan,index
crd_3dcdfd3bf35341d7835d5b51893bd0cb.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3dcdfd3bf35341d7835d5b51893bd0cb,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Scuttle,train
crd_3ecab24376cb4cd5989309e000f797c1.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3ecab24376cb4cd5989309e000f797c1,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Jafar,index
crd_3ef790bdb3a2494783a80d778429c034.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3ef790bdb3a2494783a80d778429c034,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,I'm Stuck!,train
crd_3fcdfc49c12743bea7e8f632ba06c41b.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_3fcdfc49c12743bea7e8f632ba06c41b,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Mickey Mouse,train
crd_42751c368c5545afbfc23be49ae65519.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_42751c368c5545afbfc23be49ae65519,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Pegasus,index
crd_428073a3a65f4e2984ad22ecd1af4ee4.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_428073a3a65f4e2984ad22ecd1af4ee4,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Jafar,eval
crd_444d8b9e59e44e919534ccc79bd66d85.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_444d8b9e59e44e919534ccc79bd66d85,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Rafiki,train
crd_44fe3bead4bf40f79163468a4fd647e5.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_44fe3bead4bf40f79163468a4fd647e5,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Mulan,train
crd_460e1f2d54244710902cf898533beaa8.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_460e1f2d54244710902cf898533beaa8,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Mulan,train
crd_4690391667a14f42a7df8ef76771703d.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_4690391667a14f42a7df8ef76771703d,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Ratigan's Party,train
crd_47393fa4b8714ffbb182701c995d4998.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_47393fa4b8714ffbb182701c995d4998,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Taffyta Muttonfudge,train
crd_47d6da02d19a4b82a6d7aaf593ca151e.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_47d6da02d19a4b82a6d7aaf593ca151e,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Reuben,train
crd_485779f8b4954059b78e81f46882d744.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_485779f8b4954059b78e81f46882d744,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Scrooge Mcduck,train
crd_497f584c0a1d45e3aea9795cff7150df.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_497f584c0a1d45e3aea9795cff7150df,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Goofy,train
crd_49923766da0445deab289bad2cde7662.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_49923766da0445deab289bad2cde7662,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Let It Go,train
crd_4ab0c55e07324d30903f51b7bbd41c8d.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_4ab0c55e07324d30903f51b7bbd41c8d,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Dinglehopper,train
crd_4c46bfa161ae4e4d886ddabef7ad8d57.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_4c46bfa161ae4e4d886ddabef7ad8d57,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Panic,index
crd_4ce702771dcf4edeb10ba61698ecc3a0.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_4ce702771dcf4edeb10ba61698ecc3a0,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Ming Lee,eval
crd_4d1c2c4913d1417294da21592cee8363.avif,tcg_identifier,train,lorcana,lorcana,,lorcast.com:crd_4d1c2c4913d1417294da21592cee8363,Lorcast API — verify lorcast.com/docs/api terms before redistribution,2026-09-13,Max Goof,index
